id,description,code,name,keywords,include,exclude,
01132,"Cultivo de bulbos, brotes, raíces y hortalizas de fruto ",01132,"Cultivo de bulbos, brotes, raíces y hortalizas de fruto ","Cultivo de bulbos, brotes, raices y hortalizas de fruto ","Cultivo de bulbos, brotes, raíces y hortalizas de fruto. Incluye * El cultivo de bulbos como por ejemplo: - ajo - cebolla - cebolla de verdeo - echalote - puerro - otras hortalizas aliáceas * El cultivo de hortalizas de fruto, como por ejemplo: - ají - berenjena - calabaza - melón - morrón y/o pimiento - pepino - sandía - tomates - zapallo y zapallito * El cultivo de raíces y tubérculos como por ejemplo: - grelo - nabo - nabiza - ñame - rábano - radicha - remolacha no azucarera - zanahoria * La producción de semillas y plantas de bulbos, brotes, raíces y hortalizas de fruto cuando es una actividad complementaria al cultivo. ","No incluye * El cultivo de batata, mandioca o yuca y papa (subclase 01.131). * El cultivo de hortalizas de hoja (subclase 01.133). * El cultivo de trufas y hongos (subclase 01.133). * El cultivo de coles (subclase 01.133). * El cultivo de remolacha azucarera (subclase 01.259). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). ",
01132,"Cultivo de bulbos, brotes, raíces y hortalizas de fruto ",01132,"Cultivo de bulbos, brotes, raíces y hortalizas de fruto ","Cultivo de bulbos, brotes, raices y hortalizas de fruto ","Cultivo de bulbos, brotes, raíces y hortalizas de fruto. Incluye * El cultivo de bulbos como por ejemplo: - ajo - cebolla - cebolla de verdeo - echalote - puerro - otras hortalizas aliáceas * El cultivo de hortalizas de fruto, como por ejemplo: - ají - berenjena - calabaza - melón - morrón y/o pimiento - pepino - sandía - tomates - zapallo y zapallito * El cultivo de raíces y tubérculos como por ejemplo: - grelo - nabo - nabiza - ñame - rábano - radicha - remolacha no azucarera - zanahoria * La producción de semillas y plantas de bulbos, brotes, raíces y hortalizas de fruto cuando es una actividad complementaria al cultivo. ","No incluye * El cultivo de batata, mandioca o yuca y papa (subclase 01.131). * El cultivo de hortalizas de hoja (subclase 01.133). * El cultivo de trufas y hongos (subclase 01.133). * El cultivo de coles (subclase 01.133). * El cultivo de remolacha azucarera (subclase 01.259). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). ",
01133,Cultivo de hortalizas de hoja y de otras hortalizas frescas,01133,Cultivo de hortalizas de hoja y de otras hortalizas frescas,Cultivo de hortalizas de hoja y de otras hortalizas frescas,"Cultivo de hortalizas de hoja y de otras hortalizas frescas. Incluye * El cultivo de hortalizas de hojas tales como: - acelga - achicoria - acusay - alcaparra - alcaucil o alcachofa - apio - berro - brécol - brócoli - coles: colinegro, repollito de bruselas, repollo, etcétera. - coliflor - endibia - escarola - espárragos - espinaca - hinojo - lechuga - maíz dulce o choclo - perejil - radicheta - trufas y hongos * La producción de semillas y plantas de hortalizas de hoja y otras hortalizas cuando es una actividad complementaria al cultivo. ","No incluye * El cultivo de bulbos como ajo, cebolla, echalote, puerro, etcétera (subclase 01.132). * El cultivo de frutillas (subclase 01.249). * El cultivo de albahaca (subclase 01.280). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). ",
01133,Cultivo de hortalizas de hoja y de otras hortalizas frescas,01133,Cultivo de hortalizas de hoja y de otras hortalizas frescas,Cultivo de hortalizas de hoja y de otras hortalizas frescas,"Cultivo de hortalizas de hoja y de otras hortalizas frescas. Incluye * El cultivo de hortalizas de hojas tales como: - acelga - achicoria - acusay - alcaparra - alcaucil o alcachofa - apio - berro - brécol - brócoli - coles: colinegro, repollito de bruselas, repollo, etcétera. - coliflor - endibia - escarola - espárragos - espinaca - hinojo - lechuga - maíz dulce o choclo - perejil - radicheta - trufas y hongos * La producción de semillas y plantas de hortalizas de hoja y otras hortalizas cuando es una actividad complementaria al cultivo. ","No incluye * El cultivo de bulbos como ajo, cebolla, echalote, puerro, etcétera (subclase 01.132). * El cultivo de frutillas (subclase 01.249). * El cultivo de albahaca (subclase 01.280). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). ",
01133,Cultivo de hortalizas de hoja y de otras hortalizas frescas,01133,Cultivo de hortalizas de hoja y de otras hortalizas frescas,Cultivo de hortalizas de hoja y de otras hortalizas frescas,"Cultivo de hortalizas de hoja y de otras hortalizas frescas. Incluye * El cultivo de hortalizas de hojas tales como: - acelga - achicoria - acusay - alcaparra - alcaucil o alcachofa - apio - berro - brécol - brócoli - coles: colinegro, repollito de bruselas, repollo, etcétera. - coliflor - endibia - escarola - espárragos - espinaca - hinojo - lechuga - maíz dulce o choclo - perejil - radicheta - trufas y hongos * La producción de semillas y plantas de hortalizas de hoja y otras hortalizas cuando es una actividad complementaria al cultivo. ","No incluye * El cultivo de bulbos como ajo, cebolla, echalote, puerro, etcétera (subclase 01.132). * El cultivo de frutillas (subclase 01.249). * El cultivo de albahaca (subclase 01.280). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). ",
01134,Cultivo de legumbres,01134,Cultivo de legumbres,Cultivo de legumbres,Cultivo de legumbres. Incluye * El cultivo de legumbres frescas tales como: - arvejas - chauchas - habas - lupino * El cultivo de legumbres secas tales como: - garbanzos - habas - lentejas - porotos * La producción de semillas y plantas de legumbres cuando es una actividad complementaria al cultivo. ,No incluye * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * La molienda de legumbres (subclase 10.613). ,
01134,Cultivo de legumbres,01134,Cultivo de legumbres,Cultivo de legumbres,Cultivo de legumbres. Incluye * El cultivo de legumbres frescas tales como: - arvejas - chauchas - habas - lupino * El cultivo de legumbres secas tales como: - garbanzos - habas - lentejas - porotos * La producción de semillas y plantas de legumbres cuando es una actividad complementaria al cultivo. ,No incluye * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * La molienda de legumbres (subclase 10.613). ,
01134,Cultivo de legumbres,01134,Cultivo de legumbres,Cultivo de legumbres,Cultivo de legumbres. Incluye * El cultivo de legumbres frescas tales como: - arvejas - chauchas - habas - lupino * El cultivo de legumbres secas tales como: - garbanzos - habas - lentejas - porotos * La producción de semillas y plantas de legumbres cuando es una actividad complementaria al cultivo. ,No incluye * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * La molienda de legumbres (subclase 10.613). ,
01140,Cultivo de tabaco,01140,Cultivo de tabaco,Cultivo de tabaco,"Cultivo de tabaco. Incluye * La selección, el secado de las hojas y su acondicionamiento realizados en la explotación tabacalera. * La producción de semillas y plantas de tabaco cuando es una actividad complementaria al cultivo. ",No incluye * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * La preparación o secado de hojas de tabaco realizada fuera de la explotación agropecuaria (subclase 12.001). * La elaboración de cigarrillos y producción de tabaco n.c.p. (subclase 12.009). * La extracción de nicotina de la planta de tabaco para la elaboración de insecticidas (subclase 20.210). ,
01140,Cultivo de tabaco,01140,Cultivo de tabaco,Cultivo de tabaco,"Cultivo de tabaco. Incluye * La selección, el secado de las hojas y su acondicionamiento realizados en la explotación tabacalera. * La producción de semillas y plantas de tabaco cuando es una actividad complementaria al cultivo. ",No incluye * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * La preparación o secado de hojas de tabaco realizada fuera de la explotación agropecuaria (subclase 12.001). * La elaboración de cigarrillos y producción de tabaco n.c.p. (subclase 12.009). * La extracción de nicotina de la planta de tabaco para la elaboración de insecticidas (subclase 20.210). ,
01140,Cultivo de tabaco,01140,Cultivo de tabaco,Cultivo de tabaco,"Cultivo de tabaco. Incluye * La selección, el secado de las hojas y su acondicionamiento realizados en la explotación tabacalera. * La producción de semillas y plantas de tabaco cuando es una actividad complementaria al cultivo. ",No incluye * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * La preparación o secado de hojas de tabaco realizada fuera de la explotación agropecuaria (subclase 12.001). * La elaboración de cigarrillos y producción de tabaco n.c.p. (subclase 12.009). * La extracción de nicotina de la planta de tabaco para la elaboración de insecticidas (subclase 20.210). ,
01150,Cultivo de plantas para la obtención de fibras,01150,Cultivo de plantas para la obtención de fibras,Cultivo de plantas para la obtencion de fibras,"Cultivo de plantas para la obtención de fibras. Incluye * El cultivo de plantas para la obtención de materias textiles o fibras de diverso uso, como: - algodón - abacá o cáñamo de Manila - cáñamo - crin vegetal o palmisto - coco - esparto - fibra de piña - formio - kapoc o akon o bombax o ceiba o endredón vegetal o miraguano o capok - kenaf - lino textil - maíz de Guinea - ramio o china grass o seda vegetal - sisal - yute * El desmotado de algodón cuando se realiza en la explotación agropecuaria en forma integrada al cultivo del algodón. * El enriamiento o macerado de plantas que dan fibras textiles cuando se realiza en la misma explotación agropecuaria donde se cultiva la planta textil en cuestión. * La producción de semillas de fibras vegetales cuando es una actividad complementaria al cultivo. ","No incluye * El cultivo de lino oleaginoso (subclase 01.129). * El servicio de desmotado de algodón por cuenta de terceros realizado en la explotación agropecuaria (subclase 01.614). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * El desmotado de algodón en bruto para la obtención de fibras y semillas, realizada fuera de la explotación algodonera (subclase 13.111). * El enriamiento o macerado de plantas que dan fibras textiles, realizada fuera de la explotación agropecuaria donde se cultiva la planta textil en cuestión (subclase 13.111). ",
01150,Cultivo de plantas para la obtención de fibras,01150,Cultivo de plantas para la obtención de fibras,Cultivo de plantas para la obtencion de fibras,"Cultivo de plantas para la obtención de fibras. Incluye * El cultivo de plantas para la obtención de materias textiles o fibras de diverso uso, como: - algodón - abacá o cáñamo de Manila - cáñamo - crin vegetal o palmisto - coco - esparto - fibra de piña - formio - kapoc o akon o bombax o ceiba o endredón vegetal o miraguano o capok - kenaf - lino textil - maíz de Guinea - ramio o china grass o seda vegetal - sisal - yute * El desmotado de algodón cuando se realiza en la explotación agropecuaria en forma integrada al cultivo del algodón. * El enriamiento o macerado de plantas que dan fibras textiles cuando se realiza en la misma explotación agropecuaria donde se cultiva la planta textil en cuestión. * La producción de semillas de fibras vegetales cuando es una actividad complementaria al cultivo. ","No incluye * El cultivo de lino oleaginoso (subclase 01.129). * El servicio de desmotado de algodón por cuenta de terceros realizado en la explotación agropecuaria (subclase 01.614). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * El desmotado de algodón en bruto para la obtención de fibras y semillas, realizada fuera de la explotación algodonera (subclase 13.111). * El enriamiento o macerado de plantas que dan fibras textiles, realizada fuera de la explotación agropecuaria donde se cultiva la planta textil en cuestión (subclase 13.111). ",
01160,Cultivo de plantas para la obtención de fibras,01160,Cultivo de plantas para la obtención de fibras,Cultivo de plantas para la obtencion de fibras,Cultivo de plantas para la obtención de fibras,,
01191,Cultivo de flores y plantas ornamentales,01191,Cultivo de flores y plantas ornamentales,Cultivo de flores y plantas ornamentales,Cultivo de flores y plantas ornamentales. Incluye * El cultivo de: - flores y plantas ornamentales - plantas para transplante - césped para trasplante - semillas de flores * Las actividades de viveros de árboles ornamentales. * La producción de semillas y plantas de flores y plantas ornamentales cuando es una actividad complementaria al cultivo. ,"No incluye * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * Las actividades de viveros forestales (subclase 02.103). * Los arreglos florales, la preparación de guirnaldas, coronas y similares realizadas en florerías y comercios minoristas de plantas (subclase 47.744). ",
01191,Cultivo de flores y plantas ornamentales,01191,Cultivo de flores y plantas ornamentales,Cultivo de flores y plantas ornamentales,Cultivo de flores y plantas ornamentales. Incluye * El cultivo de: - flores y plantas ornamentales - plantas para transplante - césped para trasplante - semillas de flores * Las actividades de viveros de árboles ornamentales. * La producción de semillas y plantas de flores y plantas ornamentales cuando es una actividad complementaria al cultivo. ,"No incluye * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * Las actividades de viveros forestales (subclase 02.103). * Los arreglos florales, la preparación de guirnaldas, coronas y similares realizadas en florerías y comercios minoristas de plantas (subclase 47.744). ",
01191,Cultivo de flores y plantas ornamentales,01191,Cultivo de flores y plantas ornamentales,Cultivo de flores y plantas ornamentales,Cultivo de flores y plantas ornamentales. Incluye * El cultivo de: - flores y plantas ornamentales - plantas para transplante - césped para trasplante - semillas de flores * Las actividades de viveros de árboles ornamentales. * La producción de semillas y plantas de flores y plantas ornamentales cuando es una actividad complementaria al cultivo. ,"No incluye * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * Las actividades de viveros forestales (subclase 02.103). * Los arreglos florales, la preparación de guirnaldas, coronas y similares realizadas en florerías y comercios minoristas de plantas (subclase 47.744). ",
01199,Cultivos temporales n.c.p.,01199,Cultivos temporales n.c.p.,Cultivos temporales n.c.p.,Cultivos temporales n.c.p. Incluye * El cultivo de plantas temporales n.c.p. * La producción de semillas y plantas de cultivos temporales n.c.p. cuando es una actividad complementaria al cultivo. ,No incluye * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * Las actividades de viveros forestales (subclase 02.103). ,
01199,Cultivos temporales n.c.p.,01199,Cultivos temporales n.c.p.,Cultivos temporales n.c.p.,Cultivos temporales n.c.p. Incluye * El cultivo de plantas temporales n.c.p. * La producción de semillas y plantas de cultivos temporales n.c.p. cuando es una actividad complementaria al cultivo. ,No incluye * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * Las actividades de viveros forestales (subclase 02.103). ,
01211,Cultivo de uva para vinificar ,01211,Cultivo de uva para vinificar ,Cultivo de uva para vinificar ,"Cultivo de uva para vinificar. Incluye * El cultivo de vid para su industrialización como vino. * La producción de semillas y plantas de uva para vinificar, cuando es una actividad complementaria al cultivo. ",No incluye * El cultivo de vid para uva de mesa (subclase 01.212). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * La elaboración de jugos (subclase 10.302). * La elaboración de conservas (clase 10.30). * La elaboración de pasas de uva (subclase 10.309). * La elaboración de aceite (clase 10.40). * La elaboración de vino (subclase 11.021). ,
01211,Cultivo de uva para vinificar ,01211,Cultivo de uva para vinificar ,Cultivo de uva para vinificar ,"Cultivo de uva para vinificar. Incluye * El cultivo de vid para su industrialización como vino. * La producción de semillas y plantas de uva para vinificar, cuando es una actividad complementaria al cultivo. ",No incluye * El cultivo de vid para uva de mesa (subclase 01.212). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * La elaboración de jugos (subclase 10.302). * La elaboración de conservas (clase 10.30). * La elaboración de pasas de uva (subclase 10.309). * La elaboración de aceite (clase 10.40). * La elaboración de vino (subclase 11.021). ,
01211,Cultivo de uva para vinificar ,01211,Cultivo de uva para vinificar ,Cultivo de uva para vinificar ,"Cultivo de uva para vinificar. Incluye * El cultivo de vid para su industrialización como vino. * La producción de semillas y plantas de uva para vinificar, cuando es una actividad complementaria al cultivo. ",No incluye * El cultivo de vid para uva de mesa (subclase 01.212). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). * La elaboración de jugos (subclase 10.302). * La elaboración de conservas (clase 10.30). * La elaboración de pasas de uva (subclase 10.309). * La elaboración de aceite (clase 10.40). * La elaboración de vino (subclase 11.021). ,
01212,Cultivo de uva de mesa,01212,Cultivo de uva de mesa,Cultivo de uva de mesa,"Cultivo de uva de mesa . Incluye * El cultivo de uva de mesa. * La producción de semillas y plantas de uva de mesa, cuando es una actividad complementaria al cultivo. ",No incluye * El cultivo de vid para su industrialización como vino (subclase 01.211). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). ,
01212,Cultivo de uva de mesa,01212,Cultivo de uva de mesa,Cultivo de uva de mesa,"Cultivo de uva de mesa . Incluye * El cultivo de uva de mesa. * La producción de semillas y plantas de uva de mesa, cuando es una actividad complementaria al cultivo. ",No incluye * El cultivo de vid para su industrialización como vino (subclase 01.211). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). ,
01212,Cultivo de uva de mesa,01212,Cultivo de uva de mesa,Cultivo de uva de mesa,"Cultivo de uva de mesa . Incluye * El cultivo de uva de mesa. * La producción de semillas y plantas de uva de mesa, cuando es una actividad complementaria al cultivo. ",No incluye * El cultivo de vid para su industrialización como vino (subclase 01.211). * La producción de semillas y de otras formas de propagación de cultivo agrícolas certificadas para siembra (clase 01.30). ,
